Opponent,Results,Score,PlusMinus
Bucknell,W, 77_53 ,20.5
Detroit,W, 71_62 ,1.5
Oregon,W, 70_63 ,3.5
Villanova,L, 60_55 ,-1
Nicholls St.,W, 91_62 ,19.8
Syracuse,W, 68_65 ,1.4
NJIT,L, 72_70 ,2.1
Eastern Michigan,L, 45_42 ,0.5
Arizona,L, 80_53 ,-12.1
SMU,L, 62_51 ,-4
Coppin St.,W, 72_56 ,16
Illinois,W, 73_65 OT,-3
Purdue,L, 64_51 ,-0.6
Penn St.,W, 73_64 ,3.6
Minnesota,W, 62_57 ,-1
Ohio St.,L, 71_52 ,-12.3
Northwestern,W, 56_54 ,1.8
Rutgers,W, 54_50 ,0.9
Wisconsin,L, 69_64 OT,-3.5
Nebraska,W, 58_44 ,7.3
Michigan St.,L, 76_66 OT,0.2
Iowa,L, 72_54 ,-6.4
Indiana,L, 70_67 ,-5.9
Illinois,L, 64_52 OT,2.4
Michigan St.,L, 80_67 ,-11.3
Ohio St.,W, 64_57 ,10.7
Maryland,L, 66_56 ,-4.1
Northwestern,L, 82_78 2OT,3
Rutgers,W, 79_69 ,12.8
Illinois,W, 73_55 ,12.4
Wisconsin,L, 71_60 ,-0.5
