Opponent,Results,Score,PlusMinus
Old Dominion,L, 76_56 ,0.4
UNC Greensboro,W, 84_72 ,5.6
VMI,W, 110_93 ,4.2
Davidson,L, 72_49 ,-11.7
Louisville,L, 68_57 ,-6.1
Liberty,W, 73_70 OT,3
East Carolina,W, 66_54 ,7.6
Campbell,L, 69_63 ,-2.7
Minnesota,L, 108_82 ,-7.9
Ohio,L, 72_53 ,-0.6
Hofstra,L, 68_56 ,4
Northeastern,W, 75_68 ,5.2
Delaware,W, 74_73 OT,1.6
Drexel,W, 64_57 ,4.9
William & Mary,L, 76_72 ,8.4
Hofstra,W, 79_74 ,-1.8
College of Charleston,W, 58_56 OT,-1.2
Towson,W, 69_65 ,6.4
Elon,W, 82_65 ,15.2
Drexel,L, 85_76 ,-4.5
James Madison,W, 77_65 ,9.3
William & Mary,L, 56_53 ,0.7
College of Charleston,W, 58_45 ,-0.8
Northeastern,W, 66_61 ,1.4
Delaware,L, 70_59 ,-0.3
Towson,W, 73_69 ,3.2
James Madison,W, 74_54 ,13.5
Elon,L, 74_55 ,-12.5
College of Charleston,W, 79_53 ,10.3
Northeastern,L, 78_71 ,-0.2
Sam Houston St.,L, 87_71 ,-11.7
