Opponent,Results,Score,PlusMinus
Pacific,L, 73_71 OT,-0.5
Illinois Chicago,L, 67_64 ,-0.8
Southeastern Louisiana,W, 60_57 ,-0.7
William & Mary,L, 83_49 ,-19.6
Akron,L, 73_49 ,-18.6
Cleveland St.,L, 76_54 ,-14.2
Idaho,W, 78_75 ,-2.9
Alabama St.,W, 78_68 ,12.3
Memphis,L, 78_51 ,-17.7
IPFW,W, 73_67 ,5.1
Nebraska Omaha,W, 80_78 ,-3.9
South Dakota St.,L, 75_44 ,-10.7
Oral Roberts,L, 66_57 ,-3
Denver,L, 68_54 ,-3.5
North Dakota St.,L, 61_48 ,-10.4
South Dakota,L, 68_58 ,-1
IUPUI,W, 63_59 ,1.4
North Dakota St.,L, 64_62 ,-4.5
South Dakota,L, 75_61 ,-7.8
Oral Roberts,L, 77_67 ,-8.3
Nebraska Omaha,L, 77_58 ,-5.5
South Dakota St.,L, 79_77 ,-2.2
Denver,L, 59_46 ,-5.2
IUPUI,L, 71_66 ,-7.6
IPFW,L, 84_64 ,-9
South Dakota St.,L, 87_50 ,-19.6
