Opponent,Results,Score,PlusMinus
St. John's,L, 66_53 ,-2.7
Saint Joseph's,L, 74_70 OT,-3.1
Stony Brook,L, 73_54 ,-9.3
Temple,L, 70_56 ,0.3
New Hampshire,L, 72_56 ,-9
Lehigh,L, 80_76 ,-0.7
Maine,W, 83_70 ,3.5
NJIT,W, 65_49 ,3.5
FIU,W, 69_58 ,7.3
New Hampshire,W, 73_72 OT,2.9
Hofstra,L, 88_62 ,-11.7
Bryant,L, 67_63 ,3.4
Fairleigh Dickinson,L, 75_69 ,-5.1
Sacred Heart,W, 82_81 2OT,2.2
Wagner,L, 87_82 ,2.9
Central Connecticut,W, 71_66 ,2.9
Mount St. Mary's,L, 61_54 ,7.8
Bryant,L, 74_69 ,-0.5
Fairleigh Dickinson,W, 80_76 ,3.4
Central Connecticut,W, 67_55 ,7.6
St. Francis NY,L, 81_64 ,-4.2
Robert Morris,W, 72_65 ,1.2
St. Francis PA,W, 66_60 ,-6.6
Robert Morris,W, 63_62 ,-5.3
St. Francis PA,W, 79_74 OT,1.9
Mount St. Mary's,L, 82_65 ,-7.3
Wagner,L, 60_47 ,-12.5
St. Francis NY,L, 74_69 OT,2.5
Sacred Heart,L, 84_73 ,-0.4
St. Francis NY,L, 79_70 ,-5.1
