Opponent,Results,Score,PlusMinus
Valparaiso,L, 90_76 ,-4.6
UNC Asheville,W, 98_87 ,5.6
Winthrop,W, 69_64 ,0.9
Morehead St.,W, 63_59 ,-0.7
Western Carolina,W, 96_89 ,8.6
UNC Greensboro,L, 80_79 ,-4.4
Eastern Kentucky,W, 63_60 ,6.3
VCU,L, 84_60 ,-10.3
Tennessee,L, 71_61 ,0.9
VMI,W, 98_88 ,4.6
Samford,W, 76_74 ,2.7
Mercer,W, 71_70 ,3.2
Chattanooga,L, 74_71 OT,-2.3
Western Carolina,W, 83_76 ,6.6
VMI,L, 85_79 ,0.9
The Citadel,W, 70_59 ,10
Wofford,L, 72_64 ,-6.6
Furman,L, 59_55 ,-1.3
North Carolina Central,W, 61_59 ,-5.3
Wofford,L, 74_64 ,-6.1
Samford,L, 71_68 ,2.8
UNC Greensboro,W, 65_62 ,-0.7
Furman,W, 66_59 ,5.6
Tennessee Tech,W, 87_79 ,5
Chattanooga,L, 67_59 ,0.6
The Citadel,L, 74_73 ,-1.3
Mercer,L, 69_64 ,3.7
Western Carolina,L, 67_61 OT,-5
