Opponent,Results,Score,PlusMinus
Boise St.,L, 81_75 ,-1.6
Southeast Missouri St.,W, 67_56 ,5.7
Florida A&M,W, 72_41 ,19.9
Western Michigan,W, 77_70 ,2.1
Xavier,L, 82_71 ,-5.5
Princeton,W, 75_65 ,7.1
Western Michigan,L, 68_66 ,0
San Diego St.,L, 57_48 ,-9.5
UCLA,L, 75_68 ,-3
UC Santa Barbara,W, 79_65 ,7.6
New Orleans,W, 85_60 ,10
Portland,L, 61_58 ,1.3
Gonzaga,L, 60_48 ,-11.3
San Francisco,W, 57_56 ,-2.5
Santa Clara,L, 59_56 ,0.2
Loyola Marymount,W, 59_50 ,2.3
Pepperdine,L, 59_47 ,-8.2
Saint Mary's,L, 70_58 ,-8.2
Pacific,L, 59_57 ,-0.6
BYU,W, 77_74 ,-1.8
Santa Clara,W, 69_64 ,6.5
San Francisco,W, 77_69 ,1.4
Loyola Marymount,L, 70_61 ,-5.6
Pepperdine,W, 72_50 ,8.6
Pacific,W, 68_48 ,9.9
Saint Mary's,L, 69_62 2OT,-2.2
BYU,L, 75_62 ,-5.4
Gonzaga,L, 59_39 ,-3.4
Portland,W, 78_66 ,1.7
Pepperdine,L, 50_47 ,1.5
