Opponent,Results,Score,PlusMinus
Colorado,L, 65_48 ,-7.7
Saint Joseph's,L, 52_49 ,1
Miami FL,L, 66_46 ,-6.2
USC,L, 72_70 ,5.6
Cornell,W, 61_59 ,-5.7
Southern Miss,W, 59_36 ,10.6
La Salle,L, 65_55 ,-5.8
Buffalo,L, 80_70 ,-6.3
Penn St.,L, 73_68 ,-7.3
Iona,L, 81_62 ,-7.9
Elon,L, 77_67 ,-9
William & Mary,L, 73_47 ,-3.9
Towson,W, 55_41 ,2.6
UNC Wilmington,L, 64_57 ,-4.9
James Madison,L, 54_35 ,-4.8
Delaware,W, 66_62 ,7
Hofstra,L, 86_58 ,-12.1
College of Charleston,W, 53_51 ,-4
Northeastern,W, 65_60 ,-1.8
UNC Wilmington,W, 85_76 ,4.5
Elon,W, 67_63 ,6.7
College of Charleston,W, 59_45 ,8.8
Towson,W, 53_49 ,6.4
Hofstra,L, 81_57 ,-13
James Madison,L, 82_78 ,-4.8
Northeastern,L, 83_73 OT,-6.3
Delaware,L, 58_44 ,-9.3
William & Mary,W, 80_66 ,7.2
College of Charleston,L, 56_48 ,2.9
