Opponent,Results,Score,PlusMinus
Penn,W, 77_75 OT,-0.1
North Texas,L, 62_55 ,-1.3
Arkansas,L, 99_71 ,-7.9
Iona,L, 126_76 ,-16.4
Wake Forest,W, 72_65 ,1.3
Hawaii,L, 75_60 ,-
Delaware,W, 66_53 ,9.6
Campbell,L, 70_55 ,-11.4
Rhode Island,L, 83_44 ,-11.1
St. Francis NY,W, 72_64 ,7.3
Oregon,L, 83_70 ,-12.8
Temple,L, 66_56 ,-8.5
Morgan St.,L, 73_69 ,-1.2
Howard,W, 79_76 ,-2.6
South Carolina St.,W, 60_49 ,1.2
Savannah St.,W, 59_50 ,1.5
North Carolina A&T,W, 67_52 ,7
North Carolina Central,L, 55_54 ,1.1
South Carolina St.,L, 78_74 ,-6.5
NJIT,L, 69_51 ,-10
Bethune Cookman,L, 75_70 ,2.8
Florida A&M,W, 90_74 ,8.9
Maryland Eastern Shore,W, 91_85 ,7
Coppin St.,L, 96_92 ,-8.2
Hampton,W, 74_71 ,-2.8
Norfolk St.,L, 81_71 ,0.7
Maryland Eastern Shore,L, 69_65 ,-0.8
Hampton,W, 85_75 ,4.1
Coppin St.,W, 104_92 ,4.1
Savannah St.,W, 64_58 ,1.7
Howard,W, 65_60 ,0.4
North Carolina Central,W, 63_57 ,-6.3
Hampton,L, 82_61 ,-1.4
Radford,L, 78_57 ,-5.9
