Opponent,Results,Score,PlusMinus
Utah St.,L, 72_61 ,5.6
Illinois St.,L, 73_64 ,-9.9
LSU,L, 72_58 ,-4.3
Nevada,W, 59_56 ,-0.3
Oral Roberts,W, 62_61 ,-3.3
UT Arlington,L, 63_56 ,-2.4
BYU,L, 76_60 ,-11.3
Utah Valley,W, 73_61 ,8.2
Oklahoma,L, 85_51 ,-27.8
Eastern Washington,L, 84_78 ,0.4
Idaho,L, 86_84 ,-0.9
Montana,W, 68_60 ,8.5
Montana St.,W, 65_62 ,-0
Northern Arizona,W, 74_65 ,3.6
Southern Utah,L, 70_60 ,-2.7
Portland St.,L, 69_63 ,-4.5
Sacramento St.,L, 78_71 ,0.1
North Dakota,W, 67_60 ,0.3
Northern Colorado,L, 71_57 ,-5.2
Idaho St.,W, 70_63 ,3
Southern Utah,L, 65_56 ,-4.6
Northern Arizona,L, 61_54 ,-5.4
Montana St.,W, 74_71 ,5.3
Montana,L, 74_63 ,-5.7
Idaho St.,W, 61_57 ,1.5
Idaho,W, 74_63 ,8.8
Eastern Washington,L, 79_71 OT,7.1
Montana,L, 76_73 OT,-1.9
