Opponent,Results,Score,PlusMinus
Texas Southern,W, 86_62 ,3.2
Utah Valley,W, 75_50 ,12.2
SMU,L, 77_68 ,-8.8
Indiana,W, 88_86 ,-4.6
Northern Kentucky,W, 81_60 ,13.9
Seattle,W, 87_75 ,10.3
San Francisco,W, 81_76 ,5
Washington,L, 81_77 ,4.7
Sam Houston St.,L, 76_52 ,-5.8
California,L, 78_67 ,-3.4
Weber St.,W, 84_78 ,-0.4
Idaho St.,W, 65_57 ,2.8
Idaho,W, 89_86 ,3.5
Portland St.,W, 92_85 ,8.8
Sacramento St.,L, 90_77 ,-3
Northern Colorado,W, 95_85 ,18.3
North Dakota,W, 102_80 ,1.1
Idaho,W, 98_95 OT,-5.5
Montana,W, 75_69 ,4
Montana St.,W, 61_51 ,0.9
Sacramento St.,W, 64_61 ,7.8
Portland St.,L, 68_66 ,1.8
Southern Utah,W, 78_75 ,-0.8
Northern Arizona,L, 73_69 ,-2.4
Montana St.,W, 92_68 ,8.8
Montana,L, 77_76 ,-1.6
Idaho St.,W, 85_81 ,7.5
Weber St.,W, 79_71 OT,-7.1
Idaho,W, 91_83 ,1.6
Sacramento St.,W, 91_83 ,13.5
Montana,W, 69_65 ,-0.3
Georgetown,L, 84_74 ,-7.7
