Opponent,Results,Score,PlusMinus
UCLA,L, 113_78 ,-19.8
Grand Canyon,L, 61_45 ,-8.2
Cal St. Northridge,L, 72_65 ,-10.3
Kentucky,L, 86_28 ,-20.8
UT Arlington,W, 104_81 ,15.4
North Dakota St.,L, 72_51 ,-7.9
Utah Valley,W, 68_60 ,0.2
Wyoming,L, 70_61 ,-0.7
South Dakota,L, 55_53 ,-1.2
Portland,L, 87_60 ,-12.2
Wyoming,L, 61_51 ,-4.4
North Dakota,L, 67_60 ,-2.2
Northern Colorado,L, 62_54 ,-5.6
Idaho St.,L, 70_61 ,6.8
Weber St.,L, 65_62 ,0
Montana,L, 63_48 ,-
Southern Utah,W, 79_65 ,-0.7
Northern Arizona,L, 71_64 ,0.1
Sacramento St.,L, 75_59 ,-2.8
Portland St.,L, 80_62 ,-12.8
Idaho,L, 80_71 ,-0.2
Eastern Washington,L, 61_51 ,-0.9
Northern Colorado,W, 90_87 ,8.3
North Dakota,W, 80_78 ,2.6
Weber St.,L, 74_71 ,-5.3
Idaho St.,W, 67_53 ,1.1
Eastern Washington,L, 92_68 ,-8.8
Idaho,L, 80_73 ,-2.1
Montana,L, 70_54 ,-2.7
