Opponent,Results,Score,PlusMinus
American,W, 40_37 ,7.9
Louisiana Tech,W, 82_75 ,0.4
Duke,L, 74_54 ,-11.6
UNLV,L, 57_50 ,-0.4
Penn,W, 76_67 ,4.8
LIU Brooklyn,W, 70_56 ,-0.3
Saint Joseph's,L, 58_56 ,-7.2
La Salle,W, 58_57 ,5.2
Towson,W, 76_64 ,5
Villanova,L, 85_62 ,-10.6
Delaware,W, 82_62 ,10.7
Kansas,W, 77_52 ,10.9
Delaware St.,W, 66_56 ,8.5
Connecticut,W, 57_53 OT,2.5
UCF,W, 84_78 ,6.4
Tulane,W, 64_56 ,0.6
Tulsa,L, 63_56 ,2.2
SMU,L, 60_55 ,3
Cincinnati,L, 84_53 ,-4.7
South Florida,W, 73_48 ,10.4
UCF,W, 86_62 ,12.5
Tulane,W, 55_37 ,15.7
South Florida,W, 61_48 ,1.4
Memphis,W, 61_60 ,-5.5
Cincinnati,W, 75_59 ,8.6
East Carolina,W, 66_53 ,10.4
SMU,L, 67_58 ,3.8
Tulsa,L, 55_39 ,-7.1
Houston,W, 66_54 ,1.5
East Carolina,W, 70_56 ,3.4
Connecticut,W, 75_63 ,0.8
Memphis,W, 80_75 ,-0.6
SMU,L, 69_56 ,-0.3
Bucknell,W, 73_67 ,2.3
George Washington,W, 90_77 ,9.5
Louisiana Tech,W, 77_59 ,10.2
Miami FL,L, 60_57 ,2.4
