Opponent,Results,Score,PlusMinus
Abilene Christian,W, 102_81 ,6.3
NJIT,L, 84_81 ,-2
Howard,W, 81_63 ,9
Pittsburgh,L, 76_62 ,-8.5
Penn St.,L, 64_62 ,-2.3
Robert Morris,L, 75_59 ,-10.1
St. Francis PA,L, 67_52 ,-10
UMass Lowell,W, 79_63 ,10.7
Maryland Eastern Shore,L, 78_69 ,-6.5
UT Rio Grande Valley,W, 78_72 ,3.6
Dayton,L, 81_55 ,-9.9
Saint Joseph's,W, 71_68 ,-0.2
Rhode Island,L, 61_60 ,4.5
Saint Louis,L, 78_69 ,-6.1
VCU,L, 70_64 ,-5.1
St. Bonaventure,L, 100_97 OT,4.8
George Washington,L, 74_59 ,-17.6
Richmond,L, 86_55 ,-19.6
George Mason,W, 62_53 ,5.8
Davidson,L, 95_69 ,-12.3
George Washington,W, 78_62 ,9.1
Massachusetts,L, 82_74 ,-2
La Salle,L, 87_72 ,-14.6
Dayton,W, 83_73 ,1.9
Saint Louis,W, 79_66 ,7.8
St. Bonaventure,L, 92_75 ,-7.4
Fordham,W, 81_66 ,3.4
Davidson,L, 107_78 ,-13.2
Saint Louis,W, 61_55 ,0.4
George Washington,L, 73_55 ,-9.2
