Opponent,Results,Score,PlusMinus
Marshall,L, 74_55 ,-12
Louisville,L, 88_39 ,-21.9
Cleveland St.,L, 60_46 ,-9
Alabama A&M,W, 67_61 ,5.4
Savannah St.,W, 74_71 ,5.1
Winthrop,W, 79_76 OT,0.2
Alabama St.,L, 80_55 ,-12.6
Dartmouth,W, 79_67 ,7.6
UNC Asheville,W, 64_55 ,5.6
Northern Colorado,L, 69_60 ,3.1
Air Force,L, 66_65 OT,-1.9
Jacksonville,L, 75_61 ,-5.9
SIU Edwardsville,L, 73_57 ,-11.2
Eastern Illinois,L, 59_50 OT,2.4
Austin Peay,W, 71_59 ,10.6
Murray St.,L, 84_57 ,-12.3
Southeast Missouri St.,L, 69_52 ,-9.5
Tennessee Martin,L, 55_52 ,-9.1
Eastern Kentucky,W, 71_67 ,-1.4
Morehead St.,L, 66_63 ,-5.7
Belmont,L, 103_82 ,-12.8
Tennessee St.,L, 45_43 ,3.8
Memphis,L, 74_48 ,-10.7
Tennessee Tech,L, 72_59 ,-12.3
Belmont,W, 72_70 ,4.4
Tennessee Tech,W, 82_68 ,6.5
Tennessee St.,W, 55_50 ,2
Eastern Kentucky,L, 63_57 ,-3.1
Morehead St.,L, 87_55 ,-9.2
