Opponent,Results,Score,PlusMinus
Wisconsin,L, 89_45 ,-23
Butler,L, 70_48 ,-4.4
Tennessee Tech,L, 69_67 ,9.2
Robert Morris,W, 61_46 ,8.5
Coastal Carolina,W, 78_67 ,2.5
Kennesaw St.,L, 77_69 ,-6.4
Georgia,L, 86_55 ,-10.2
The Citadel,W, 67_48 ,9.9
Northern Kentucky,W, 93_81 ,9.2
Middle Tennessee,L, 68_58 ,-6.5
UAB,W, 83_67 ,13.9
Lipscomb,W, 78_60 ,6.3
Furman,W, 72_60 ,7.4
Wofford,L, 68_64 ,6.7
Western Carolina,W, 66_60 ,3.8
East Tennessee St.,W, 74_71 OT,2.3
Samford,W, 82_76 ,-1.1
VMI,W, 86_64 ,10.1
UNC Greensboro,W, 81_72 ,1.9
Mercer,L, 75_72 OT,-6.7
The Citadel,W, 78_73 ,11.1
Furman,W, 74_71 OT,0
Western Carolina,L, 73_70 ,-7.7
Wofford,W, 56_46 ,2.6
Samford,W, 79_72 ,2.4
Mercer,W, 74_61 ,-1.1
East Tennessee St.,W, 67_59 ,-0.6
VMI,W, 86_82 2OT,0.1
UNC Greensboro,W, 61_58 ,-2.5
Furman,L, 69_67 ,1.5
