Opponent,Results,Score,PlusMinus
Tennessee Martin,L, 75_73 ,4.3
Lamar,L, 63_58 ,-1.4
Central Arkansas,W, 67_49 ,6.3
Purdue,L, 87_46 ,-23.9
Toledo,L, 73_65 ,2.8
Mississippi St.,W, 69_55 ,5.8
Marshall,W, 67_58 ,-2.8
Niagara,W, 74_69 ,-2.9
South Alabama,W, 63_60 OT,-3.8
Appalachian St.,L, 74_73 ,4
Louisiana Monroe,L, 70_61 ,-6.8
Georgia Southern,L, 73_61 ,-14.3
UT Arlington,L, 77_50 ,-16
Appalachian St.,W, 59_50 ,4.6
Texas St.,W, 78_73 OT,-0.9
Georgia St.,L, 60_54 ,-4.2
Louisiana Lafayette,L, 96_59 ,-17.4
Troy,W, 64_55 ,1.2
Arkansas Little Rock,L, 75_65 ,1
Georgia St.,L, 74_43 ,-12.8
Troy,L, 69_64 ,-11.5
Georgia Southern,L, 65_60 ,-3.9
Arkansas Little Rock,L, 70_57 ,-7.3
Louisiana Monroe,W, 70_68 ,1.9
UT Arlington,W, 81_80 ,3.6
Texas St.,L, 70_60 ,-9.9
South Alabama,L, 81_76 ,-9.1
Louisiana Lafayette,L, 81_57 ,-9.1
