Opponent,Results,Score,PlusMinus
Maryland Eastern Shore,W, 71_46 ,13.1
Liberty,W, 73_63 ,5
Appalachian St.,L, 65_63 ,-2.7
Northern Iowa,L, 73_54 ,-11.6
Miami OH,W, 78_63 ,12.2
Morgan St.,W, 83_63 ,11.2
Penn St.,L, 61_58 ,0.9
Radford,L, 68_66 ,-3.5
Alabama A&M,W, 65_55 ,7
The Citadel,W, 64_61 ,-0
VMI,W, 87_74 ,14.4
Presbyterian,W, 87_65 ,10.9
West Virginia,L, 82_51 ,-8.2
Syracuse,L, 68_66 ,-9.8
Florida St.,L, 86_75 ,-7.2
Louisville,L, 78_63 ,-15.5
North Carolina,L, 68_53 ,-10.4
Notre Dame,L, 85_60 ,-11.9
Virginia,L, 50_47 ,-1.1
Pittsburgh,W, 70_67 OT,-1
Wake Forest,L, 73_70 ,-2.6
Syracuse,L, 72_70 ,1.8
Florida St.,L, 73_65 ,-5.3
Georgia Tech,W, 65_63 ,-0.9
Clemson,L, 75_54 ,-20
Miami FL,L, 76_52 ,-5.1
North Carolina St.,L, 69_53 ,-8.6
Duke,L, 91_86 OT,-0.6
Virginia,L, 69_57 ,-3.5
Boston College,L, 66_59 ,-8.5
Miami FL,L, 82_61 ,-16.3
Wake Forest,W, 81_80 ,0.8
Miami FL,L, 59_49 ,-2.3
