Opponent,Results,Score,PlusMinus
Youngstown St.,W, 69_61 ,3.7
Southern Illinois,W, 74_51 ,12.7
Illinois Chicago,W, 78_60 ,14.2
Yale,L, 66_59 ,2.7
Loyola Chicago,L, 69_61 ,-9.3
Kennesaw St.,W, 58_46 ,4.5
Arkansas Little Rock,W, 60_55 OT,1.6
North Carolina A&T,W, 71_57 ,5.4
North Dakota St.,W, 53_52 ,1.3
UTEP,L, 78_75 ,-5.2
Kansas,L, 78_62 ,-5.8
UT Rio Grande Valley,W, 74_54 ,11.1
Bowling Green,L, 66_64 ,2.8
Northern Illinois,W, 67_65 ,-1.3
Eastern Michigan,W, 65_59 ,-2.3
Ohio,W, 69_59 ,8.5
Toledo,W, 67_60 ,-0.6
Ball St.,W, 63_52 ,5
Central Michigan,W, 63_53 ,2.8
Buffalo,L, 80_55 ,-13.9
Western Michigan,L, 67_66 ,1.5
Miami OH,W, 61_60 ,0.6
Akron,L, 61_52 ,-5.7
Toledo,W, 76_75 OT,1.9
Ball St.,W, 58_53 ,4.1
Ohio,W, 64_51 ,5.6
Miami OH,L, 86_81 OT,5.8
Buffalo,L, 71_65 ,-7
Bowling Green,W, 81_80 ,-0.4
Akron,W, 79_77 ,4.2
Akron,L, 53_51 ,3.9
Middle Tennessee,W, 68_56 ,5.4
Texas A&M Corpus Chris,W, 69_65 ,-4.4
Northern Arizona,L, 74_73 OT,-1.2
