Opponent,Results,Score,PlusMinus
Buffalo,L, 69_67 ,0.4
Idaho,L, 82_77 ,-3.8
North Dakota,W, 74_72 ,-7
Florida Gulf Coast,L, 71_58 ,-4.2
UMKC,W, 81_61 ,13.7
Saint Louis,W, 62_55 ,-1.3
Idaho,W, 87_85 ,0.6
Idaho St.,W, 75_72 OT,0.6
Cal St. Bakersfield,W, 53_49 ,1.2
Utah St.,W, 68_65 OT,1.7
Utah,L, 80_66 ,-12.3
Northern Iowa,L, 74_63 ,-7.4
Denver,L, 76_69 ,-6.8
North Dakota St.,L, 72_69 ,-9.5
Western Illinois,W, 75_44 ,10.7
Nebraska Omaha,W, 87_68 ,6.9
IUPUI,W, 68_53 ,9.7
South Dakota,W, 71_57 ,-2.4
IPFW,W, 82_53 ,17.3
Oral Roberts,W, 76_72 ,0.8
Nebraska Omaha,W, 86_64 ,10.9
Denver,W, 69_39 ,8.2
IPFW,L, 84_74 ,-3.4
IUPUI,W, 63_56 ,1.3
North Dakota St.,W, 68_58 ,2.6
Western Illinois,W, 79_77 ,2.2
Oral Roberts,W, 81_52 ,19
South Dakota,L, 80_64 ,-5
Western Illinois,W, 87_50 ,19.6
South Dakota,W, 78_65 ,15.8
North Dakota St.,L, 57_56 ,-1.4
Colorado St.,W, 86_76 ,8.5
Vanderbilt,L, 92_77 ,-3.6
