Opponent,Results,Score,PlusMinus
Saint Peter's,W, 70_58 ,7.5
Northwestern,L, 69_56 ,-11
Holy Cross,L, 80_65 ,-10.2
Indiana St.,L, 78_66 ,-3.5
Illinois,L, 89_68 ,-5.2
Austin Peay,L, 79_58 ,-3.3
Prairie View A&M,W, 81_71 ,5
American,L, 66_49 ,-3
Bryant,W, 69_62 ,4.6
Providence,W, 77_67 ,2.7
Central Connecticut,W, 67_55 ,8.2
Sacred Heart,W, 79_76 ,2.3
Rhode Island,L, 80_60 ,-13.7
UMass Lowell,W, 58_49 ,5.7
New Hampshire,L, 68_61 ,-2.1
Yale,L, 80_62 ,-8.7
Yale,L, 69_65 ,0.5
Cornell,L, 57_49 ,1.5
Columbia,L, 86_65 ,-1.5
Harvard,L, 76_74 OT,-3.3
Dartmouth,W, 67_64 ,3.4
Princeton,L, 75_64 ,-5.4
Penn,W, 71_55 ,3.9
Columbia,L, 76_59 ,-12.2
Cornell,W, 57_56 ,-6.4
Penn,W, 75_69 ,10.1
Princeton,L, 80_62 ,-12.7
Dartmouth,L, 75_69 ,11.5
Harvard,L, 72_62 ,-3.7
