Opponent,Results,Score,PlusMinus
South Dakota St.,W, 69_67 ,-0.4
Kentucky,L, 71_52 ,-2.3
UT Arlington,W, 74_68 ,5.1
Grand Canyon,W, 80_64 ,10.7
Canisius,W, 72_57 ,11.4
St. Bonaventure,L, 72_63 ,-11.7
Robert Morris,W, 74_59 ,10.2
Drexel,W, 80_70 ,6.3
Niagara,W, 88_62 ,8.5
Wisconsin,L, 68_56 ,-3.5
Binghamton,W, 76_50 ,16.9
Cornell,W, 92_73 ,4.4
Miami OH,W, 79_72 ,8.9
Western Michigan,L, 78_68 ,-7.5
Northern Illinois,W, 82_63 ,11.2
Miami OH,W, 77_68 ,2.7
Central Michigan,L, 84_73 ,-0.6
Ohio,L, 63_61 ,-0.4
Western Michigan,W, 77_71 ,1.9
Kent St.,W, 80_55 ,13.9
Ball St.,W, 82_78 ,5
Akron,L, 75_72 ,-2.3
Toledo,L, 92_88 ,-4.3
Central Michigan,L, 75_74 ,3.8
Eastern Michigan,W, 78_63 ,7.5
Bowling Green,W, 68_56 ,7.1
Akron,W, 67_62 ,-1.3
Kent St.,W, 71_65 ,7
Ohio,W, 93_66 ,9.2
Bowling Green,W, 77_75 ,-1.3
Akron,W, 68_59 ,1.8
Central Michigan,W, 89_84 ,1.3
West Virginia,L, 68_62 ,-7.1
