Opponent,Results,Score,PlusMinus
Wisconsin,L, 62_31 ,-10.8
Nebraska,L, 80_61 ,-10.9
North Carolina A&T,W, 68_55 ,12.9
Eastern Washington,L, 81_60 ,-13.9
Idaho,W, 79_74 ,7.5
Tennessee Martin,L, 71_56 ,-9.5
West Virginia,L, 67_42 ,-6.4
Chattanooga,L, 93_81 ,-9.2
Morehead St.,W, 83_60 ,13.5
Idaho,W, 81_68 ,3.5
Northwestern,L, 76_55 ,-6.1
Youngstown St.,L, 78_74 ,-1.5
Toledo,L, 57_55 ,7.4
Lipscomb,L, 80_61 ,-8.4
Kennesaw St.,W, 76_72 ,5.8
USC Upstate,W, 66_65 ,-4.7
North Florida,L, 74_66 ,-4.6
Jacksonville,W, 81_59 ,8.7
Stetson,L, 85_75 ,-7.9
Florida Gulf Coast,L, 74_64 ,-8.7
Lipscomb,W, 77_60 ,16.5
Florida Gulf Coast,L, 65_59 ,-2.8
Stetson,W, 82_57 ,13.3
Jacksonville,L, 83_75 OT,-5.5
North Florida,L, 88_69 ,-1.4
Kennesaw St.,W, 78_53 ,14.4
USC Upstate,W, 84_65 ,4
Lipscomb,L, 76_73 OT,1.1
