Opponent,Results,Score,PlusMinus
Kentucky,L, 85_45 ,-18.3
Montana St.,W, 61_45 ,8.2
UT Arlington,L, 66_64 ,-1.9
Florida A&M,W, 64_49 ,9.5
Buffalo,L, 80_64 ,-10.7
Central Michigan,L, 79_77 ,-2.4
Illinois Chicago,W, 66_61 ,3.7
Idaho St.,L, 67_51 ,-
Indiana,L, 94_66 ,-12.8
Bethune Cookman,W, 60_50 ,3.4
Incarnate Word,L, 82_80 ,3.7
New Mexico,W, 68_65 ,1.2
Abilene Christian,W, 83_81 ,1.3
Harvard,L, 72_59 ,-10.4
UC Riverside,W, 71_69 ,5.5
Cal St. Bakersfield,W, 73_65 ,4.4
Utah Valley,W, 83_74 ,1.7
New Mexico St.,L, 85_63 ,-13
UT Rio Grande Valley,L, 73_72 ,-4
UMKC,W, 78_57 ,11.6
Chicago St.,L, 56_55 ,5.6
Seattle,W, 66_64 ,0.1
Cal St. Bakersfield,W, 78_76 ,-1.9
Utah Valley,W, 83_57 ,11.8
UT Rio Grande Valley,W, 64_59 ,-5.2
New Mexico St.,L, 72_55 ,-4.6
Chicago St.,L, 74_70 ,-6
UMKC,L, 70_65 ,0.2
Seattle,W, 83_70 ,2
Northern Arizona,L, 75_70 ,1.2
