Opponent,Results,Score,PlusMinus
Marquette,L, 79_63 ,-8.8
Arkansas St.,W, 75_73 ,-4.3
Bethune Cookman,W, 74_56 ,5.7
Nebraska,L, 75_64 ,-7.5
Northern Kentucky,W, 71_56 ,9.5
Longwood,W, 77_67 ,8.4
Illinois Chicago,W, 81_78 ,8.2
Illinois St.,L, 64_54 ,-3.5
Presbyterian,W, 77_60 ,10.5
Butler,L, 64_37 ,-11
Maryland Eastern Shore,L, 63_60 ,-1
Eastern Kentucky,L, 66_58 ,2.1
Morehead St.,W, 75_72 OT,-0.9
Tennessee Tech,W, 63_60 ,1.2
Jacksonville St.,W, 55_52 ,9.1
Belmont,L, 72_67 ,2.1
Southeast Missouri St.,W, 70_53 ,3
Eastern Illinois,W, 81_51 ,12.1
Murray St.,L, 65_62 ,-3.1
Austin Peay,W, 76_64 ,8.3
SIU Edwardsville,W, 64_59 ,-2
Southeast Missouri St.,L, 98_76 ,-9.4
Austin Peay,W, 67_61 ,-0.6
Eastern Illinois,W, 75_73 OT,2.3
SIU Edwardsville,L, 76_68 ,-2.2
Tennessee St.,W, 69_52 ,5.1
Murray St.,L, 73_67 ,-3.8
Morehead St.,L, 76_65 ,-7.6
Northwestern St.,W, 104_79 ,11.9
USC Upstate,W, 60_49 ,-1.9
Eastern Kentucky,W, 70_69 ,3.9
Evansville,L, 79_66 ,-9.1
