Opponent,Results,Score,PlusMinus
UMass Lowell,W, 92_55 ,18
Marquette,W, 74_63 ,7.6
Sacred Heart,W, 106_48 ,20.4
Campbell,W, 91_64 ,14
James Madison,W, 73_56 ,13.2
Louisville,L, 64_55 ,-10.7
Colgate,W, 70_50 ,8.7
High Point,W, 97_43 ,15.2
Morehead St.,W, 87_71 ,12
North Carolina A&T,W, 97_55 ,17.4
North Carolina,L, 82_74 ,-9.7
Miami OH,W, 93_55 ,18.8
Wright St.,W, 100_55 ,21.3
Iowa,L, 71_65 ,-7.6
Illinois,W, 77_61 ,2.7
Minnesota,W, 74_72 OT,4
Indiana,L, 69_66 ,-3.8
Michigan,W, 71_52 ,12.3
Iowa,L, 76_67 ,-8.8
Northwestern,W, 69_67 ,1.1
Indiana,W, 82_70 ,4.8
Maryland,W, 80_56 ,8.7
Purdue,L, 60_58 ,-2.5
Rutgers,W, 79_60 ,13
Penn St.,W, 75_55 ,12.5
Michigan St.,L, 59_56 ,-2.2
Michigan,L, 64_57 ,-10.7
Nebraska,W, 81_57 ,13.4
Purdue,W, 65_61 ,-3
Penn St.,W, 77_67 ,2.8
Wisconsin,L, 72_48 ,-11.2
Minnesota,W, 79_73 ,3.7
Michigan St.,L, 76_67 ,-8.5
VCU,W, 75_72 OT,-2.1
Arizona,L, 73_58 ,-3
