Opponent,Results,Score,PlusMinus
New Hampshire,W, 58_50 ,6.2
Massachusetts,L, 71_62 ,0.8
New Mexico,W, 69_65 ,5.8
West Virginia,L, 70_66 ,3.9
Dayton,L, 65_53 ,-3.7
Marist,W, 79_61 ,7.3
Providence,W, 69_60 ,2.1
Maine,W, 85_74 ,8.3
Binghamton,W, 63_49 ,11.6
USC,L, 75_71 ,-0.4
UMass Lowell,W, 70_47 ,11.4
Duke,L, 85_62 ,-10.8
Pittsburgh,L, 61_60 OT,3.8
Miami FL,L, 60_56 ,-6.4
Harvard,W, 64_57 OT,6.8
Virginia,L, 66_51 ,-2.2
Syracuse,L, 69_61 ,-7.3
Georgia Tech,W, 64_62 ,2.4
Louisville,L, 81_72 ,-4.3
Clemson,L, 64_49 ,-12.7
Notre Dame,L, 71_63 ,-14.1
North Carolina,L, 79_68 ,-3.1
Syracuse,L, 70_56 ,-4.6
Miami FL,L, 89_86 2OT,0.6
Florida St.,L, 69_60 ,2.2
Notre Dame,L, 87_70 ,-6.6
Pittsburgh,L, 71_65 ,-5.1
North Carolina St.,W, 79_63 ,12.7
Virginia Tech,W, 66_59 ,8.5
Wake Forest,W, 79_61 ,7
Georgia Tech,W, 66_65 ,0.6
North Carolina,L, 81_63 ,-7
