Opponent,Results,Score,PlusMinus
North Carolina Central,W, 76_60 ,11.9
Robert Morris,W, 103_59 ,17.5
Davidson,W, 90_72 ,8.1
Butler,L, 74_66 ,-2.6
UCLA,W, 78_56 ,7.2
Florida,W, 75_64 ,11.4
Iowa,L, 60_55 ,-1.6
East Carolina,W, 108_64 ,13.5
Kentucky,L, 84_70 ,-10.4
UNC Greensboro,W, 79_56 ,17.8
Ohio St.,W, 82_74 ,9.7
UAB,W, 89_58 ,15.9
William & Mary,W, 86_64 ,15
Clemson,W, 74_50 ,15
Notre Dame,L, 71_70 ,-5.1
Louisville,W, 72_71 ,-2.8
North Carolina St.,W, 81_79 ,3.6
Virginia Tech,W, 68_53 ,10.4
Wake Forest,W, 87_71 ,7.7
Florida St.,W, 78_74 ,5.7
Syracuse,W, 93_83 ,-0.6
Louisville,L, 78_68 OT,5.2
Virginia,L, 75_64 ,-2.6
Boston College,W, 79_68 ,3.1
Pittsburgh,L, 89_76 ,-11.5
Duke,L, 92_90 OT,-2.7
Georgia Tech,W, 89_60 ,14.5
North Carolina St.,L, 58_46 ,-5.6
Miami FL,W, 73_64 ,4.2
Georgia Tech,W, 81_49 ,13.8
Duke,L, 84_77 ,-1.6
Boston College,W, 81_63 ,7
Louisville,W, 70_60 ,-1.4
Virginia,W, 71_67 ,7
Notre Dame,L, 90_82 ,-0.8
Harvard,W, 67_65 ,7.8
Arkansas,W, 87_78 ,2.5
Wisconsin,L, 79_72 ,0.8
