Opponent,Results,Score,PlusMinus
Hampton,W, 90_56 ,16.6
North Dakota St.,W, 87_56 ,15.2
Texas,L, 71_57 ,0
Syracuse,L, 66_63 ,-4.8
Pepperdine,W, 72_61 ,7
Northern Illinois,W, 70_49 ,10.5
Longwood,W, 77_44 ,11.3
North Carolina,W, 60_55 ,1.6
UMBC,W, 77_47 ,18.5
Alcorn St.,W, 67_44 ,11.2
Iowa St.,L, 90_75 ,-9.4
Northern Iowa,L, 56_44 ,-1.7
North Florida,W, 80_70 ,8
Ohio St.,W, 71_65 ,7.6
Nebraska,W, 70_59 ,3.5
Michigan St.,L, 75_61 ,-0.5
Minnesota,W, 77_75 ,6.9
Ohio St.,W, 76_67 ,8.8
Wisconsin,L, 82_50 ,-12.9
Purdue,L, 67_63 ,-3.9
Wisconsin,L, 74_63 ,-5.8
Michigan,W, 72_54 ,6.4
Maryland,W, 71_55 ,14.9
Minnesota,L, 64_59 ,-2
Northwestern,L, 66_61 OT,-2.8
Rutgers,W, 81_47 ,14.4
Nebraska,W, 74_46 ,17.1
Illinois,W, 68_60 ,3.5
Penn St.,W, 81_77 OT,-1.2
Indiana,W, 77_63 ,3.7
Northwestern,W, 69_52 ,9
Penn St.,L, 67_58 ,1.2
Davidson,W, 83_52 ,8.7
Gonzaga,L, 87_68 ,-11
