Opponent,Results,Score,PlusMinus
Illinois,L, 80_71 ,-3.4
FIU,W, 78_72 ,5.1
South Carolina St.,W, 71_58 ,2.7
UCF,L, 61_59 ,-0.7
South Florida,W, 68_63 ,6
Stetson,W, 76_67 ,-1.4
UT Arlington,L, 62_61 ,-6.7
Texas St.,W, 40_36 ,-2.4
Arkansas St.,W, 73_61 ,14.3
South Alabama,W, 81_73 ,-1.1
Louisiana Lafayette,W, 78_70 ,6.1
Troy,L, 75_71 ,-2.2
Texas St.,W, 45_43 ,4.3
Louisiana Monroe,W, 57_53 ,1.7
Appalachian St.,W, 83_46 ,14.5
Arkansas Little Rock,W, 76_61 ,4.5
Georgia St.,W, 58_54 ,-1.9
Louisiana Monroe,L, 71_68 OT,-0.2
Arkansas St.,W, 65_60 ,3.9
Arkansas Little Rock,W, 72_70 OT,2.8
Troy,L, 65_62 ,2
South Alabama,W, 80_74 ,-1.1
Appalachian St.,W, 77_58 ,13.9
Louisiana Lafayette,L, 68_58 ,-5.4
UT Arlington,W, 76_64 ,-3.4
Georgia St.,L, 72_55 ,-8.9
Louisiana Monroe,W, 44_43 ,-1.6
Georgia St.,L, 38_36 ,-2.7
