Opponent,Results,Score,PlusMinus
Georgia Southern,W, 80_71 ,3.4
Coppin St.,W, 114_56 ,28.3
Austin Peay,W, 107_66 ,13.7
Brown,W, 89_68 ,5.2
Indiana St.,W, 88_62 ,18.9
Baylor,W, 62_54 ,1.6
Miami FL,L, 70_61 ,-6.4
American,W, 70_55 ,8.6
Villanova,L, 73_59 ,-5.1
Oregon,L, 77_70 ,2.9
Hampton,W, 73_55 ,10.1
Missouri,W, 62_59 ,1.6
Kennesaw St.,W, 93_45 ,25.7
Michigan,L, 73_65 OT,3
Ohio St.,L, 77_61 ,-2.7
Maryland,W, 64_57 ,3.9
Nebraska,L, 53_43 ,-5.3
Northwestern,W, 72_67 ,5.4
Indiana,L, 80_74 ,0.1
Purdue,W, 66_57 ,-0.7
Minnesota,L, 79_71 ,-3
Penn St.,W, 60_58 ,1.4
Rutgers,W, 66_54 ,7.6
Michigan St.,W, 59_54 ,1.2
Michigan,W, 64_52 OT,-2.4
Wisconsin,L, 68_49 ,-6.8
Michigan St.,L, 60_53 ,-2.3
Iowa,L, 68_60 ,-3.5
Northwestern,W, 86_60 ,15.4
Nebraska,W, 69_57 ,1.8
Purdue,L, 63_58 ,0.9
Michigan,L, 73_55 ,-12.4
Alabama,L, 79_58 ,-18.9
