Opponent,Results,Score,PlusMinus
USC,L, 70_58 ,-7.7
Chattanooga,W, 69_67 ,-9.2
Southeastern Louisiana,W, 81_62 ,4.3
Southeastern Louisiana,L, 86_65 ,3.1
Tulane,L, 73_68 ,-4.7
Lipscomb,W, 84_79 ,0.4
Alabama,L, 65_53 ,0.4
North Florida,W, 82_80 ,-0.5
Tennessee,L, 61_58 ,0.1
UMKC,W, 81_60 ,15
North Florida,W, 87_84 ,-0.8
Eastern Illinois,L, 61_59 ,-3
SIU Edwardsville,L, 85_62 ,-9.4
Murray St.,L, 83_67 ,-10.5
Austin Peay,W, 72_56 ,3.7
Tennessee Martin,L, 63_60 ,-1.2
Southeast Missouri St.,L, 65_61 ,-2.3
Morehead St.,L, 78_74 ,2.1
Eastern Kentucky,W, 83_81 OT,-3.5
Tennessee St.,L, 64_56 ,-6.2
Belmont,L, 71_53 ,-5.5
Jacksonville St.,W, 72_59 ,12.3
Tennessee St.,W, 71_52 ,8.9
Jacksonville St.,L, 82_68 ,-6.5
East Tennessee St.,L, 87_79 ,-5
Belmont,L, 88_82 ,-4.7
Morehead St.,L, 86_73 ,-11.9
Eastern Kentucky,L, 70_67 ,-1.8
