Opponent,Results,Score,PlusMinus
Auburn,L, 83_73 ,0.1
IUPUI,L, 70_68 ,4.9
Oklahoma St.,L, 82_68 ,-13.3
Louisiana Lafayette,W, 56_52 ,3.9
Oral Roberts,L, 69_66 ,-5.9
UMKC,W, 65_56 ,7.8
DePaul,L, 83_61 ,-11.4
Wisconsin,L, 93_54 ,-14.6
Montana,W, 73_58 ,13.2
SIU Edwardsville,L, 61_56 ,1
Arkansas,L, 84_54 ,-9.3
South Dakota,L, 84_60 ,-9
Cleveland St.,L, 84_57 ,-1.4
Detroit,L, 83_67 ,-8
Green Bay,L, 79_63 ,-11.2
Youngstown St.,W, 77_62 ,7
Wright St.,W, 67_41 ,12.7
Oakland,L, 66_53 ,-3.7
Valparaiso,L, 73_48 ,-18.8
Illinois Chicago,W, 71_65 ,0.3
Detroit,W, 78_74 ,4.3
Green Bay,L, 81_70 ,-18.2
Oakland,W, 84_67 ,7.1
Valparaiso,L, 62_55 ,2.4
Illinois Chicago,W, 71_60 ,4.5
Cleveland St.,W, 66_60 ,1.5
Wright St.,W, 61_58 ,0.8
Youngstown St.,W, 82_74 ,11.3
