Opponent,Results,Score,PlusMinus
Utah,L, 90_72 ,-7.8
IUPUI,L, 71_69 OT,-0.1
Grambling St.,W, 88_46 ,12.8
Eastern Illinois,L, 61_54 ,2.3
Indiana St.,W, 70_63 ,-1.5
Valparaiso,L, 65_62 ,2.5
James Madison,L, 72_52 ,-8.6
San Diego St.,L, 70_57 ,-8.8
Longwood,W, 69_64 ,4
Bethune Cookman,W, 51_48 ,-4.3
Eastern Michigan,W, 60_59 OT,-1.3
Central Michigan,W, 83_65 ,4.5
Western Michigan,L, 95_93 2OT,1.4
Bowling Green,L, 58_46 ,-3.3
Ohio,L, 82_73 ,-4.7
Kent St.,L, 63_52 ,-5
Akron,L, 59_47 ,-1.4
Miami OH,L, 79_73 ,4.5
Buffalo,L, 82_78 ,-5
Toledo,L, 72_61 ,-10.3
Northern Illinois,L, 75_63 ,-2.1
Bowling Green,L, 79_65 ,-10.5
Kent St.,L, 58_53 ,-4.1
Central Michigan,L, 83_60 ,-6.4
Western Michigan,L, 53_48 ,-4.5
Toledo,L, 70_59 ,-7.5
Eastern Michigan,L, 67_60 ,-6.5
Northern Illinois,L, 71_67 OT,1.1
Bowling Green,L, 88_75 ,-7.1
