Opponent,Results,Score,PlusMinus
Iowa St.,L, 81_58 ,-7.8
Colorado St.,L, 80_70 ,2.3
Chicago St.,W, 69_46 ,17.2
Western Carolina,W, 85_70 ,3
Oakland,W, 83_78 ,7.1
IUPUI,W, 66_63 ,-1.5
Green Bay,W, 72_48 ,14.7
Old Dominion,L, 58_54 OT,3.1
Southern Miss,W, 68_55 ,8.8
Green Bay,L, 78_61 ,-0.8
Louisiana Monroe,W, 65_45 ,1.8
Arkansas Little Rock,W, 82_69 ,2.8
Texas St.,L, 77_74 2OT,0.7
Louisiana Lafayette,L, 84_80 ,5.1
Troy,W, 77_72 ,-0.3
UT Arlington,W, 83_62 ,7.4
Appalachian St.,L, 74_69 ,4.4
Arkansas St.,W, 60_54 ,4.2
Louisiana Lafayette,W, 75_64 ,11.1
UT Arlington,W, 88_74 ,-0.7
Arkansas St.,W, 74_43 ,12.8
Georgia Southern,L, 58_54 ,1.9
South Alabama,W, 65_54 ,4.9
Texas St.,W, 53_41 ,9.2
South Alabama,W, 79_51 ,11.1
Appalachian St.,W, 87_43 ,20.6
Arkansas Little Rock,L, 92_83 ,-4.8
Troy,W, 75_64 ,12.5
Louisiana Monroe,W, 58_50 ,0.8
Georgia Southern,W, 72_55 ,8.9
Louisiana Lafayette,W, 83_79 ,11.9
Georgia Southern,W, 38_36 ,2.7
Baylor,W, 57_56 ,-4
Xavier,L, 75_67 ,-5
