Opponent,Results,Score,PlusMinus
Chicago St.,W, 86_50 ,10.7
Bethune Cookman,W, 49_39 ,15.2
Loyola Marymount,W, 68_44 ,7.6
Maryland,L, 78_73 ,1.6
Alabama,L, 76_71 ,1.3
Colgate,W, 78_71 ,5.2
UNLV,W, 77_55 ,1.4
Texas A&M,L, 72_71 ,5.4
Pepperdine,W, 81_74 ,-0.5
Marquette,L, 78_71 ,-10.9
Lehigh,L, 84_81 3OT,-3.1
Detroit,W, 93_54 ,21.6
Harvard,W, 56_46 ,3.1
Arizona,L, 73_49 ,-14.9
Oregon St.,L, 55_47 ,-5.7
Oregon,L, 59_56 ,0.4
Utah,L, 76_59 ,-12.2
Colorado,W, 78_72 ,0.4
California,W, 79_44 ,14.9
Stanford,L, 89_70 ,-6.9
Oregon St.,W, 73_55 ,13.1
Oregon,L, 68_67 OT,-2.2
Arizona,W, 81_78 ,2.2
Washington St.,L, 74_71 ,-1.1
Washington,W, 78_68 ,1.1
UCLA,W, 68_66 ,-1.7
USC,W, 64_59 ,-0.9
Utah,L, 83_41 ,-18.7
Colorado,L, 87_81 ,-1.7
Stanford,W, 67_62 ,3.9
California,W, 74_70 ,1.3
USC,L, 67_64 ,7
Connecticut,W, 68_61 ,6
Richmond,L, 76_70 OT,-1.1
