Opponent,Results,Score,PlusMinus
Portland St.,L, 76_68 ,-4.5
Tennessee Tech,W, 70_58 ,7.7
Akron,L, 66_46 ,-9.4
Drexel,W, 72_70 ,-5.6
Penn St.,L, 63_61 ,-1.6
Cal St. Fullerton,W, 53_49 ,4.3
New Mexico,W, 66_54 ,4.2
Loyola Marymount,W, 77_61 ,8.2
Utah St.,W, 89_84 ,3.8
Army,L, 85_77 OT,1.1
Boston College,W, 75_71 ,0.4
Vermont,W, 64_56 ,8.7
Utah,L, 79_55 ,-13.8
Colorado,L, 86_65 ,-12.4
California,W, 71_57 ,9.7
Stanford,L, 78_76 ,-6.8
UCLA,L, 83_66 ,-6.4
Oregon,L, 75_67 ,-7
Oregon St.,L, 59_55 ,-2.7
Colorado,L, 98_94 3OT,-0.4
Utah,L, 67_39 ,-15.6
California,L, 70_69 ,-5.3
Stanford,L, 70_62 ,-1
Oregon,L, 80_75 ,-7.9
Oregon St.,W, 68_55 ,1.6
Arizona,L, 87_57 ,-13.6
Arizona St.,L, 64_59 ,0.9
Washington St.,L, 70_66 ,-6.6
Washington,W, 70_55 ,8.2
UCLA,L, 85_74 ,-9
Arizona St.,W, 67_64 ,-7
UCLA,L, 96_70 ,-11.3
