Opponent,Results,Score,PlusMinus
La Salle,L, 57_52 ,0
Cornell,L, 58_52 ,7.9
Campbell,W, 54_48 ,0.5
James Madison,L, 77_71 ,-5.1
Albany,L, 75_71 ,-2.1
Arizona St.,L, 78_71 ,-5.2
Sacred Heart,L, 71_70 ,0.4
Ohio St.,L, 70_50 ,-8.7
Binghamton,W, 65_44 ,7.8
New Hampshire,L, 63_57 ,2.5
Syracuse,L, 78_43 ,-22.8
Columbia,L, 69_64 ,-2
Lehigh,W, 68_61 ,5.6
Bucknell,W, 68_62 ,-2.4
Holy Cross,W, 74_60 ,5.1
American,L, 71_69 2OT,-1.1
Boston University,W, 62_53 ,-1.4
Navy,W, 65_53 ,-4.7
Army,L, 65_64 ,-
Loyola MD,W, 59_58 ,4.3
Lafayette,L, 59_54 ,2.6
Bucknell,W, 71_69 ,-1.1
Holy Cross,L, 70_60 ,2.8
American,W, 59_43 ,14.4
Boston University,W, 76_69 ,-1.7
Navy,L, 70_69 ,5.5
Army,W, 84_69 ,8.6
Loyola MD,L, 80_78 3OT,1.6
Lafayette,W, 95_83 ,9.8
Lehigh,W, 61_55 ,4.3
Navy,W, 72_62 ,6.1
American,L, 73_62 ,-10
