Opponent,Results,Score,PlusMinus
Western Kentucky,L, 77_70 ,-4
Samford,L, 68_67 ,-5.4
Illinois,L, 107_66 ,-13.7
Indiana St.,L, 61_57 ,-1.8
Brown,W, 79_58 ,3.3
Stephen F. Austin,L, 83_62 ,-13.1
Southern Illinois,L, 71_49 ,-12.8
Lipscomb,L, 68_59 ,-3.6
Troy,W, 73_70 ,5.4
Lipscomb,L, 69_63 ,-7
North Florida,W, 65_60 ,-1.2
Mississippi,L, 92_63 ,-9.2
Jacksonville St.,L, 71_59 ,-10.6
Tennessee Tech,L, 72_56 ,-3.7
Tennessee St.,W, 69_68 ,1.3
Belmont,L, 89_83 ,-1.2
SIU Edwardsville,L, 69_65 ,-0.1
Eastern Illinois,W, 56_52 ,-2.1
Morehead St.,L, 82_69 ,-3.5
Southeast Missouri St.,L, 70_64 ,-3.5
Tennessee Martin,L, 76_64 ,-8.3
Murray St.,L, 82_72 ,-9
Eastern Illinois,L, 66_55 ,-3
Tennessee Martin,L, 67_61 ,0.6
Murray St.,L, 89_54 ,-15.4
Eastern Kentucky,L, 76_64 ,-3.9
SIU Edwardsville,W, 64_61 ,0.2
Southeast Missouri St.,L, 89_65 ,-8.9
