Opponent,Results,Score,PlusMinus
Mississippi,W, 66_65 OT,4.1
Wright St.,L, 86_79 ,-7.1
Central Arkansas,W, 80_67 ,15.2
Florida St.,L, 58_47 ,-8
Western Carolina,W, 72_66 ,10.6
North Carolina St.,L, 86_50 ,-20.9
Wofford,L, 64_58 ,-0.8
Colorado St.,L, 75_54 ,-13.3
Coastal Carolina,L, 83_74 ,-1.7
Campbell,W, 74_71 ,-2.7
High Point,L, 72_61 ,-6.1
Longwood,W, 68_54 ,11.4
Liberty,W, 80_58 ,8.4
Presbyterian,W, 73_65 ,5
UNC Asheville,W, 82_75 ,6.1
Gardner Webb,W, 93_80 ,9.2
Radford,L, 84_77 ,-9.1
Liberty,W, 74_62 ,5.8
Winthrop,L, 77_55 ,-11.2
Radford,W, 79_71 ,-0.5
Coastal Carolina,W, 83_72 ,2.4
Longwood,W, 65_64 ,6
Presbyterian,W, 75_49 ,8.1
Campbell,W, 86_57 ,7.8
Gardner Webb,L, 91_81 ,-7.8
High Point,W, 97_93 3OT,-3.1
Longwood,L, 68_60 ,-6
Old Dominion,L, 65_56 ,-1.3
