Opponent,Results,Score,PlusMinus
Cal St. Bakersfield,W, 100_99 4OT,-0.7
Arkansas Pine Bluff,W, 74_62 ,3.6
Hawaii,W, 62_54 ,-1.6
Richmond,L, 80_56 ,-16.8
Clemson,L, 62_59 ,-5.7
UNC Greensboro,W, 76_68 ,4
William & Mary,W, 66_63 ,-0.7
Ohio St.,L, 97_43 ,-15.2
James Madison,W, 80_71 ,1.1
Coastal Carolina,L, 83_68 ,-11.5
Winthrop,W, 90_87 2OT,4.1
Charleston Southern,W, 72_61 ,6.1
Campbell,W, 69_62 ,2.4
Gardner Webb,W, 84_72 ,5.8
Longwood,W, 72_67 ,9.3
Radford,L, 73_66 ,-0.4
UNC Asheville,W, 72_51 ,10.4
Presbyterian,W, 63_54 ,2.5
Liberty,W, 72_53 ,9.2
Radford,L, 67_64 ,-6.6
Coastal Carolina,L, 65_60 ,5.1
Winthrop,W, 73_72 ,-6.4
Campbell,W, 63_51 ,4.4
Gardner Webb,W, 83_62 ,9.4
Presbyterian,W, 67_58 ,7.7
UNC Asheville,W, 75_71 ,3.3
Charleston Southern,L, 97_93 3OT,3.1
Gardner Webb,L, 72_71 OT,1.5
Maryland Eastern Shore,W, 70_64 ,-3
Eastern Kentucky,L, 66_65 ,-1.7
