Opponent,Results,Score,PlusMinus
Louisiana Tech,L, 85_76 ,-0.6
Mississippi,L, 69_38 ,-14
Middle Tennessee,L, 66_48 ,-13.2
Tulane,L, 74_59 ,-7.5
Northern Arizona,L, 70_63 OT,-2.9
Eastern Illinois,L, 54_43 ,-14.7
Minnesota,L, 85_57 ,-16.4
Iowa St.,L, 88_78 ,-6.8
Wyoming,L, 57_39 ,-8.1
Baylor,L, 70_66 ,-5.2
Hawaii,L, 71_57 ,-8.8
Prairie View A&M,W, 68_56 ,1.6
Texas Southern,L, 59_58 ,1.9
Grambling St.,W, 59_53 ,7.4
Jackson St.,W, 60_52 ,3.1
Arkansas Pine Bluff,W, 70_60 ,7.2
Mississippi Valley St.,W, 79_55 ,8.1
Alabama A&M,W, 65_58 ,2.9
Alabama St.,L, 63_59 OT,4.7
Alcorn St.,W, 65_56 ,3.2
Grambling St.,W, 58_50 ,1.3
Jackson St.,L, 62_52 ,-1.3
Arkansas Pine Bluff,W, 74_56 ,10.2
Mississippi Valley St.,W, 68_56 ,4
Alabama A&M,W, 72_63 ,2.6
Alabama St.,L, 56_54 ,1.2
Alcorn St.,W, 71_63 ,4
Prairie View A&M,W, 77_73 ,-4.4
Texas Southern,L, 88_78 ,-8.8
Alabama A&M,W, 64_60 ,1.7
Alabama St.,W, 68_66 ,1.7
Texas Southern,L, 62_58 ,1.5
