Opponent,Results,Score,PlusMinus
Murray St.,W, 77_74 ,-3.7
Morgan St.,W, 72_57 ,9.4
Harvard,L, 84_63 ,-10.3
UT Rio Grande Valley,W, 72_58 ,10.9
Abilene Christian,W, 71_59 ,4.5
Houston Baptist,W, 83_76 ,1.4
Arkansas Pine Bluff,L, 61_56 OT,-6.2
South Carolina St.,L, 71_63 ,-4.2
Boise St.,L, 75_73 OT,-5.6
Texas Tech,W, 82_69 ,-
Mississippi Valley St.,W, 80_53 ,7.8
Memphis,L, 73_54 ,-4.3
Tulsa,L, 72_54 ,-6.5
UCF,L, 79_78 OT,1.1
Memphis,L, 62_44 ,-6.5
East Carolina,L, 66_61 ,-5.3
Tulane,L, 68_65 ,0.9
Cincinnati,L, 67_54 ,-2.6
SMU,L, 80_59 ,-8.3
Rice,W, 59_48 ,4.1
Connecticut,W, 70_68 ,6.7
Tulsa,L, 57_44 ,-2.8
SMU,L, 75_69 ,-6.4
UCF,L, 56_54 ,-0.6
South Florida,L, 69_67 ,-0.7
Cincinnati,L, 63_53 ,-0.4
Temple,L, 66_54 ,-1.5
South Florida,W, 72_55 ,10.3
Tulane,W, 68_63 OT,-1.2
East Carolina,W, 72_54 ,8.9
Tulane,W, 66_60 ,3.9
Tulsa,L, 59_51 ,-4.7
