Opponent,Results,Score,PlusMinus
Elon,L, 64_58 ,1.9
Harvard,L, 71_49 ,-11.6
Georgia,L, 74_61 ,-6.3
East Carolina,W, 72_63 ,8
UCF,W, 54_41 ,3.3
Stetson,W, 79_69 ,12
St. Francis NY,L, 61_56 ,0.1
Eastern Kentucky,W, 69_66 ,0.6
Jacksonville,W, 68_50 ,6.2
FIU,L, 62_60 ,-4.3
UAB,L, 66_57 ,-3.2
Middle Tennessee,L, 82_58 ,-9.6
Western Kentucky,L, 88_85 OT,3.4
Marshall,W, 76_62 ,-
Charlotte,L, 86_61 ,-8.4
Old Dominion,L, 68_57 ,-2.7
FIU,L, 64_56 ,-14.8
UTEP,L, 63_56 ,-1.1
UTSA,L, 74_59 ,-2.1
Louisiana Tech,L, 65_54 ,-9.2
Southern Miss,L, 62_54 ,-5.8
North Texas,L, 79_72 ,-5
Rice,L, 76_69 ,-6.1
Western Kentucky,L, 71_68 ,0
Marshall,L, 79_63 ,-3.4
UAB,W, 62_59 ,-1.2
Middle Tennessee,L, 77_54 ,-12.1
