Opponent,Results,Score,PlusMinus
Arizona,L, 78_55 ,-8.8
Maryland Eastern Shore,L, 53_41 ,-8.5
Bucknell,W, 73_69 ,-1.1
Wake Forest,L, 83_49 ,-20.3
Seton Hall,L, 78_55 ,-14.6
Loyola MD,W, 74_65 ,3.5
Notre Dame,L, 93_67 ,-19.8
Norfolk St.,W, 67_64 OT,5.9
American,L, 46_45 ,-1.3
Binghamton,W, 69_68 ,7.5
Old Dominion,L, 69_35 ,-18.5
Robert Morris,L, 70_45 ,-15
Wagner,L, 85_83 2OT,1.9
Central Connecticut,W, 82_51 ,16.8
St. Francis NY,W, 71_61 ,3.5
Fairleigh Dickinson,W, 71_51 ,12.1
LIU Brooklyn,W, 61_54 ,-7.8
Robert Morris,L, 63_59 OT,0.6
St. Francis PA,W, 52_40 ,2.7
St. Francis NY,L, 73_67 OT,2.9
Sacred Heart,W, 77_71 ,7.6
Bryant,L, 55_53 ,-1.3
Central Connecticut,W, 63_46 ,7.5
Sacred Heart,L, 62_55 ,0.2
Bryant,W, 75_68 ,4.2
LIU Brooklyn,W, 82_65 ,7.3
Fairleigh Dickinson,W, 75_64 ,9.9
St. Francis PA,L, 63_60 ,-5.9
Wagner,W, 74_64 ,6.9
St. Francis PA,L, 73_58 ,-6.8
