Opponent,Results,Score,PlusMinus
Maryland,L, 82_48 ,-19.5
Columbia,L, 70_56 ,-9.4
Hofstra,L, 93_71 ,-12.9
Penn,W, 64_61 ,-5.2
Maine,L, 82_81 OT,0.1
Lafayette,L, 97_84 ,-11.3
Vermont,L, 61_47 ,-4.4
Monmouth,L, 74_66 ,-3.8
Cincinnati,L, 72_48 ,-11.7
Rider,L, 76_71 ,-5.5
St. Francis PA,L, 85_68 ,-11.8
Mount St. Mary's,W, 85_83 2OT,-1.9
Robert Morris,L, 77_73 ,-5.5
LIU Brooklyn,W, 87_82 ,-2.9
Bryant,L, 81_73 ,-6.6
Fairleigh Dickinson,W, 82_68 ,8.2
St. Francis PA,W, 63_58 ,2.2
Central Connecticut,L, 53_50 ,2.4
Sacred Heart,W, 75_64 ,1.4
Central Connecticut,W, 86_55 ,14.4
Sacred Heart,L, 86_75 ,-8
St. Francis NY,L, 66_51 ,-5.9
St. Francis NY,L, 83_66 ,-7.9
Fairleigh Dickinson,W, 83_79 OT,4.3
Bryant,L, 66_65 ,4
LIU Brooklyn,W, 60_47 ,12.5
Robert Morris,L, 91_59 ,-14.5
Mount St. Mary's,L, 74_64 ,-6.9
Robert Morris,L, 91_68 ,-11.5
