Opponent,Results,Score,PlusMinus
Purdue,L, 80_40 ,-20.4
Pittsburgh,L, 63_56 ,-3.8
Austin Peay,W, 68_67 ,5.4
Cal St. Northridge,L, 79_72 ,-5.8
UMKC,W, 64_55 ,10.2
Kennesaw St.,L, 84_71 ,-8.5
Louisiana Tech,L, 77_64 ,-5.2
Jacksonville,W, 76_70 OT,-1.9
VMI,L, 88_66 ,-4.9
Furman,L, 74_64 ,-2.6
Wake Forest,L, 86_68 ,-7.7
Presbyterian,W, 81_71 ,2.7
Louisiana Monroe,W, 64_50 ,1.9
Campbell,W, 65_56 ,5.9
Wofford,L, 68_65 ,-3
East Tennessee St.,L, 76_74 ,-2.7
The Citadel,L, 77_67 ,-4
Wofford,L, 72_62 ,1.4
Chattanooga,L, 82_76 ,1.1
Mercer,L, 80_56 ,-13.6
UNC Greensboro,W, 89_78 ,2.6
Western Carolina,W, 78_72 ,3.5
Furman,W, 68_58 ,-0.5
Western Carolina,W, 76_72 ,-6.4
East Tennessee St.,W, 71_68 ,-2.8
The Citadel,L, 66_65 ,-1.7
Chattanooga,L, 79_72 ,-2.4
Mercer,L, 62_61 ,-5.7
UNC Greensboro,L, 81_76 ,-
VMI,W, 80_69 ,5.2
UNC Greensboro,L, 81_67 ,-
