Opponent,Results,Score,PlusMinus
Houston Baptist,W, 65_58 ,-0.5
Brown,W, 69_56 ,11
North Florida,W, 69_67 ,1.1
Elon,W, 68_67 OT,-3.6
Miami OH,W, 55_46 ,2.6
Northern Iowa,L, 61_42 ,-7.6
Georgia Tech,L, 66_58 ,-10.4
Butler,L, 65_56 ,-4.2
Mississippi Valley St.,W, 101_49 ,16.8
Central Michigan,L, 80_67 ,-6.6
Western Michigan,W, 67_61 ,-0.1
Illinois Chicago,W, 63_46 ,11.5
Northern Kentucky,W, 76_55 ,6.1
Rutgers,W, 51_47 ,2.1
Wisconsin,L, 81_58 ,-15.4
Michigan St.,L, 84_77 OT,-3.5
Illinois,L, 72_67 ,-5.4
Michigan,L, 56_54 ,-1.8
Ohio St.,L, 69_67 ,-1.1
Maryland,L, 68_67 ,7.8
Purdue,L, 68_60 ,-5
Nebraska,L, 76_60 ,-5.3
Wisconsin,L, 65_50 ,-14.1
Michigan St.,L, 68_44 ,-17.2
Iowa,W, 66_61 OT,2.8
Minnesota,W, 72_66 ,2.2
Penn St.,W, 60_39 ,5.3
Indiana,W, 72_65 ,3.1
Illinois,L, 86_60 ,-15.4
Michigan,W, 82_78 2OT,-3
Iowa,L, 69_52 ,-9
Indiana,L, 71_56 ,-11.8
