Opponent,Results,Score,PlusMinus
UMass Lowell,W, 72_56 ,8.2
Nebraska,W, 66_62 OT,0
Kansas,L, 76_60 ,-13.2
Santa Clara,W, 66_44 ,8.1
Georgia Tech,L, 64_61 ,-4.2
Southern Miss,W, 75_43 ,12.7
Providence,L, 68_60 ,-4.5
Delaware St.,W, 83_44 ,11.1
Detroit,W, 69_55 ,4.9
Brown,W, 80_60 ,13.7
Saint Louis,W, 65_53 ,-0.6
Fordham,W, 68_65 ,1.7
Duquesne,W, 61_60 ,-4.5
VCU,L, 65_60 ,3.9
Massachusetts,L, 60_56 ,2
La Salle,W, 59_47 ,9
St. Bonaventure,W, 53_48 ,1.4
Fordham,W, 64_63 ,-2.5
George Washington,W, 59_55 ,3.6
Richmond,W, 79_74 ,6.1
Saint Joseph's,L, 65_64 ,2.8
Saint Louis,W, 81_68 ,10.4
Massachusetts,W, 75_59 ,6.7
George Mason,W, 71_56 ,9.6
Davidson,L, 60_59 ,-6
La Salle,W, 59_56 ,5.8
Dayton,L, 75_59 ,-5.5
Saint Joseph's,W, 78_68 ,1.7
George Washington,W, 71_58 ,0.4
Dayton,L, 56_52 ,-0.9
Iona,W, 88_75 ,10
Stanford,L, 74_65 ,-5.7
