Opponent,Results,Score,PlusMinus
Northern Kentucky,W, 80_61 ,10.9
Central Arkansas,W, 82_56 ,7.8
Rhode Island,L, 66_62 OT,0
Nebraska Omaha,W, 80_67 ,3.5
Tennessee Martin,W, 75_64 ,7.5
Florida St.,W, 70_65 ,7.6
Creighton,L, 65_55 ,1.8
Incarnate Word,L, 74_73 ,3.8
Cincinnati,W, 56_55 2OT,3.4
Hawaii,L, 66_58 ,-3
Loyola Marymount,W, 50_42 OT,1.2
Ohio,W, 71_58 ,5.2
Indiana,L, 70_65 ,-6.1
Iowa,L, 70_59 ,-3.5
Rutgers,W, 65_49 ,3.7
Illinois,W, 53_43 ,5.3
Wisconsin,L, 70_55 ,-6.5
Minnesota,W, 52_49 ,2.6
Michigan St.,W, 79_77 ,8.2
Michigan,L, 58_44 ,-7.3
Minnesota,L, 60_42 ,-5.1
Northwestern,W, 76_60 ,5.3
Penn St.,L, 56_43 ,-6.4
Wisconsin,L, 65_55 ,-10.8
Purdue,L, 66_54 ,-4.9
Maryland,L, 69_65 ,-4
Iowa,L, 74_46 ,-17.1
Ohio St.,L, 81_57 ,-13.4
Illinois,L, 69_57 ,-1.8
Maryland,L, 64_61 ,0.1
Penn St.,L, 68_65 ,-4.4
