Opponent,Results,Score,PlusMinus
UT Arlington,L, 86_75 ,-12
Robert Morris,L, 68_61 ,0.4
North Carolina A&T,W, 58_50 ,9.6
Texas A&M Corpus Chris,W, 52_38 ,7.5
TCU,L, 57_49 ,-4.4
Saint Louis,L, 60_57 ,2.7
Central Michigan,W, 84_73 ,4.9
Memphis,L, 73_45 ,-8.8
Kansas St.,L, 50_47 ,-2.5
UC Irvine,L, 55_47 ,-0.2
Arkansas Little Rock,L, 64_54 ,-6.1
Illinois Chicago,W, 68_60 ,2.6
Loyola Chicago,L, 64_49 ,-7.1
Southern Illinois,W, 63_44 ,10.3
Wichita St.,L, 63_43 ,-1.8
Evansville,L, 66_56 ,-3.7
Northern Iowa,L, 63_52 ,-15.1
Illinois St.,L, 82_72 ,-9.6
Southern Illinois,L, 70_59 ,-3.6
Missouri St.,W, 61_59 ,4.4
Drake,L, 69_57 ,-9.2
Indiana St.,L, 64_58 ,-1.3
Wichita St.,L, 62_59 ,-9.1
Evansville,W, 56_53 ,-8.5
Drake,L, 60_54 ,-2.4
Loyola Chicago,L, 58_53 ,-4.1
Illinois St.,L, 60_47 ,-6.3
Northern Iowa,L, 56_39 ,-5.6
Missouri St.,L, 80_77 3OT,-3.6
Indiana St.,L, 60_52 ,-3.4
Drake,W, 52_50 OT,1.4
Northern Iowa,L, 71_46 ,-8.2
