Opponent,Results,Score,PlusMinus
Richmond,L, 64_46 ,-6.2
James Madison,L, 74_71 ,0.5
Howard,W, 61_52 ,4.2
TCU,L, 74_50 ,-7.9
North Carolina A&T,W, 65_57 ,2.3
Texas A&M Corpus Chris,W, 57_46 ,10.6
Virginia Tech,W, 68_66 ,3.5
Georgetown,L, 76_49 ,-10.2
Siena,W, 76_66 ,4.7
Cornell,W, 74_61 ,2.4
UNC Asheville,L, 62_60 ,-2.2
Longwood,L, 90_79 2OT,-0.5
Gardner Webb,L, 88_85 2OT,1.3
Presbyterian,W, 95_82 ,7
Campbell,W, 72_55 ,5.8
Winthrop,W, 85_77 ,-2.2
High Point,W, 73_66 ,0.4
Liberty,W, 84_76 ,8.1
Charleston Southern,W, 84_77 ,9.1
Winthrop,W, 73_66 ,2.3
High Point,W, 67_64 ,6.6
Charleston Southern,L, 79_71 ,0.5
Longwood,W, 80_75 ,4.4
Presbyterian,W, 62_56 ,0.3
Coastal Carolina,L, 65_59 ,3.1
UNC Asheville,W, 75_68 ,5.6
Liberty,L, 80_69 ,-3.2
Gardner Webb,W, 72_62 ,3.1
Winthrop,L, 67_66 ,0.8
Delaware St.,W, 78_57 ,5.9
Vermont,L, 78_71 ,-5
