Opponent,Results,Score,PlusMinus
Southern Illinois,L, 84_67 ,-13.3
Vanderbilt,L, 78_46 ,-12.5
Virginia,L, 79_36 ,-20.5
Saint Peter's,L, 66_58 ,-7.1
St. Francis NY,L, 59_57 ,-3.6
Hampton,L, 62_54 ,-1.8
Lipscomb,L, 77_68 ,-1.3
Southern Illinois,L, 65_58 ,-6.6
Hampton,L, 66_54 ,-1.6
Middle Tennessee,L, 65_47 ,-14.2
Tennessee,L, 67_46 ,-5.8
TCU,L, 60_40 ,-8.6
Kennesaw St.,W, 73_62 ,6.8
Southeast Missouri St.,L, 77_62 ,-12.4
Eastern Illinois,L, 64_57 ,3
SIU Edwardsville,L, 45_38 ,2.4
Austin Peay,L, 69_68 ,-1.3
Murray St.,L, 91_72 ,-16.3
Belmont,L, 63_55 ,0.4
Tennessee Tech,W, 64_56 ,6.2
Jacksonville St.,W, 45_43 ,-3.8
Morehead St.,L, 72_57 ,-8.5
Eastern Kentucky,L, 77_72 ,-6.6
Tennessee Tech,L, 71_52 ,-8.9
Eastern Kentucky,L, 69_41 ,-9.5
Jacksonville St.,L, 55_50 ,-2
Morehead St.,L, 86_70 ,-12.4
Tennessee Martin,L, 69_52 ,-5.1
Belmont,L, 88_62 ,-13.7
