Opponent,Results,Score,PlusMinus
Washington St.,W, 65_52 ,6.9
New Mexico St.,W, 77_76 ,-4.8
Princeton,W, 62_56 ,5.1
Xavier,W, 77_73 ,0.3
Washington,L, 68_65 ,-4.2
Colorado St.,L, 65_62 ,-6.1
New Mexico St.,L, 71_64 ,-0.3
Incarnate Word,W, 81_65 ,12.2
Southeastern Louisiana,W, 80_62 ,10.1
Arizona,L, 60_55 ,-5.1
Alcorn St.,W, 78_45 ,20.3
Kent St.,W, 78_75 ,5.2
North Texas,W, 85_71 ,7.1
Rice,W, 66_57 ,5.6
Louisiana Tech,L, 58_45 ,-3.6
Southern Miss,W, 74_40 ,17.6
UTSA,W, 73_55 ,5.9
Western Kentucky,L, 71_66 OT,2.3
Marshall,L, 78_71 ,-2.8
UAB,W, 71_69 ,-4
Middle Tennessee,W, 83_70 ,6.6
Florida Atlantic,W, 63_56 ,1.1
FIU,W, 67_64 ,6.9
Charlotte,W, 73_68 ,6.7
Old Dominion,W, 62_47 ,6.7
UTSA,W, 69_62 ,-0.7
Louisiana Tech,L, 77_60 ,-10.6
Southern Miss,L, 63_60 ,9.7
North Texas,W, 83_60 ,13.8
Rice,W, 68_65 ,3.3
FIU,W, 83_71 ,10.9
Middle Tennessee,L, 53_50 ,1.9
Murray St.,L, 81_66 ,-6.6
