Opponent,Results,Score,PlusMinus
Youngstown St.,W, 75_63 ,7.3
Maine,W, 76_48 ,13.4
Arkansas Pine Bluff,W, 75_43 ,13.5
Grand Canyon,W, 79_77 ,2.4
Bradley,L, 84_73 ,-4.9
SIU Edwardsville,W, 94_61 ,21.7
Northwestern,W, 80_67 ,6.6
McNeese St.,W, 87_58 ,-
Toledo,W, 65_62 ,-1
Ball St.,L, 83_65 ,-4.5
Miami OH,W, 105_77 ,18.6
Akron,L, 82_76 ,-8.1
Buffalo,W, 84_73 ,0.6
Eastern Michigan,W, 65_51 ,9.1
Kent St.,L, 63_53 ,-2.8
Ohio,W, 74_69 ,7
Bowling Green,L, 76_74 OT,-0.4
Western Michigan,W, 70_65 ,-3.2
Ohio,W, 68_57 ,15.1
Buffalo,W, 75_74 ,-3.8
Northern Illinois,W, 68_66 ,8.7
Ball St.,W, 83_60 ,6.4
Eastern Michigan,W, 72_56 ,5.9
Northern Illinois,L, 73_55 ,-9.9
Toledo,W, 85_77 ,0.6
Western Michigan,L, 74_62 ,-9.1
Toledo,W, 75_66 ,7.6
Buffalo,L, 89_84 ,-1.3
Louisiana Tech,L, 89_79 ,-6.7
