Opponent,Results,Score,PlusMinus
North Carolina,L, 76_60 ,-11.9
Creighton,L, 65_45 ,-4
Cincinnati,L, 59_50 ,-4
Eastern Illinois,W, 65_40 ,16.1
Northern Arizona,W, 40_36 ,1.6
Maryland Eastern Shore,W, 68_63 ,2.8
Howard,W, 61_39 ,6.3
Maryland,L, 67_56 ,-13.2
Memphis,L, 81_47 ,-20
Mississippi Valley St.,W, 94_60 ,14.8
Jackson St.,W, 67_64 OT,1.3
IUPUI,W, 70_49 ,13.7
South Carolina St.,W, 76_45 ,9.5
Savannah St.,W, 58_40 ,9.1
Norfolk St.,W, 60_56 ,3.4
Hampton,W, 59_52 ,-3.6
Coppin St.,W, 79_77 ,0.5
Delaware St.,W, 55_54 ,-1.1
East Tennessee St.,L, 61_59 ,5.3
Florida A&M,W, 85_43 ,15
North Carolina A&T,W, 58_44 ,6.2
Bethune Cookman,W, 65_51 ,5.7
Florida A&M,W, 73_48 ,14.3
Morgan St.,W, 74_59 ,5.6
Bethune Cookman,W, 72_49 ,7.4
Savannah St.,W, 62_49 ,9.4
North Carolina A&T,W, 69_58 ,6.8
Coppin St.,W, 91_43 ,17
Delaware St.,L, 63_57 ,6.3
Miami FL,L, 75_71 ,-7
