Opponent,Results,Score,PlusMinus
North Dakota St.,W, 85_50 ,18.6
Alcorn St.,W, 85_53 ,20.3
Iowa,W, 71_57 ,0
California,W, 71_55 ,10.1
St. Francis PA,W, 78_46 ,12.1
Connecticut,W, 55_54 ,1.5
UT Arlington,W, 63_53 ,5.1
Kentucky,L, 63_51 ,-3.8
Texas St.,W, 59_27 ,12
Lipscomb,W, 106_61 ,19.5
Long Beach St.,W, 78_68 ,7.3
Stanford,L, 74_71 OT,1.3
Rice,W, 66_55 ,2.7
Texas Tech,W, 70_61 ,7.6
Oklahoma,L, 70_49 ,-14.4
Oklahoma St.,L, 69_58 ,-2.3
West Virginia,W, 77_50 ,9.7
TCU,W, 66_48 ,12.1
Kansas,L, 75_62 ,-1.4
Iowa St.,L, 89_86 ,-10.2
Baylor,L, 83_60 ,-11
Oklahoma St.,L, 65_63 OT,-5.6
Kansas St.,W, 61_57 ,3.5
TCU,W, 66_43 ,9.9
Texas Tech,W, 56_41 ,4
Oklahoma,L, 71_69 ,0.8
Iowa St.,L, 85_77 ,-3.7
West Virginia,L, 71_64 ,-7.9
Kansas,L, 69_64 ,0.8
Baylor,W, 61_59 OT,-3.8
Kansas St.,W, 62_49 ,3
Texas Tech,W, 65_53 ,7.5
Iowa St.,L, 69_67 ,7.6
Butler,L, 56_48 ,-3.3
