Opponent,Results,Score,PlusMinus
Kennesaw St.,W, 89_42 ,16.3
Hampton,W, 65_47 ,5.6
California,L, 73_59 ,-8
Iowa,W, 66_63 ,4.8
Loyola MD,W, 70_37 ,13
Holy Cross,W, 72_48 ,10.9
Michigan,L, 68_65 ,-1.4
St. John's,L, 69_57 ,-0.8
Louisiana Tech,W, 71_69 ,4.3
Villanova,L, 82_77 OT,5.5
Colgate,W, 78_43 ,22.8
Long Beach St.,W, 85_67 ,4.3
Cornell,W, 61_44 ,11
Virginia Tech,W, 68_66 ,9.8
Georgia Tech,W, 46_45 ,-0.3
Florida St.,W, 70_57 ,10.3
Wake Forest,W, 86_83 OT,0.2
Clemson,L, 66_53 ,-12.8
Boston College,W, 69_61 ,7.3
Miami FL,L, 66_62 ,-5.2
North Carolina,L, 93_83 ,0.6
Virginia Tech,W, 72_70 ,-1.8
Pittsburgh,L, 83_77 ,3.1
Boston College,W, 70_56 ,4.6
Duke,L, 80_72 ,-1.3
Louisville,W, 69_59 ,-0.6
Pittsburgh,L, 65_61 ,-4.1
Notre Dame,W, 65_60 ,4.6
Duke,L, 73_54 ,-7.8
Virginia,L, 59_47 ,-2.6
North Carolina St.,L, 71_57 ,-4.4
