Opponent,Results,Score,PlusMinus
Delaware St.,L, 77_75 OT,0.1
Rider,L, 73_57 ,-9.7
Lafayette,L, 83_77 ,-8.6
Temple,L, 76_67 ,-4.8
Wagner,L, 64_61 ,5.2
Navy,W, 57_46 ,10.6
Binghamton,W, 79_70 ,5.7
Marist,W, 59_42 ,16
Vanderbilt,L, 79_50 ,-8
La Salle,L, 84_67 ,-9.8
Princeton,L, 78_74 ,3.4
Niagara,W, 67_56 ,3.6
Villanova,L, 62_47 ,-4.7
Monmouth,L, 71_56 ,-13.1
Saint Joseph's,W, 56_52 ,2
Dartmouth,W, 58_51 ,4.6
Harvard,L, 63_38 ,-14.6
Cornell,W, 71_69 ,-6
Columbia,L, 83_56 ,-18.3
Yale,L, 75_48 ,-12.4
Brown,L, 71_55 ,-3.9
Harvard,L, 69_46 ,-9.3
Dartmouth,L, 67_62 ,-0.7
Brown,L, 75_69 ,-10.1
Yale,L, 55_50 ,3.4
Columbia,W, 54_46 ,9.5
Cornell,W, 79_72 ,7.2
Princeton,L, 73_52 ,-6.2
