Opponent,Results,Score,PlusMinus
Northwestern,L, 65_58 ,0.5
UT Arlington,L, 87_69 ,-16.6
Rice,W, 58_55 ,3.4
San Francisco,L, 85_54 ,-10.2
Houston,L, 83_76 ,-1.4
UC Riverside,L, 78_67 ,-8.2
Northwestern St.,L, 99_78 ,-12.4
McNeese St.,W, 68_56 ,3.6
Southeastern Louisiana,L, 87_67 ,-12.7
Nicholls St.,L, 61_57 ,-4.1
New Orleans,W, 74_73 ,-0.2
Central Arkansas,W, 84_61 ,11.4
Lamar,W, 79_77 ,4.2
Sam Houston St.,L, 63_52 ,-10
Abilene Christian,W, 77_61 ,5.3
Stephen F. Austin,L, 95_59 ,-19.1
Texas A&M Corpus Chris,W, 77_66 ,-0.4
Sam Houston St.,L, 87_64 ,-18.2
Lamar,L, 72_64 ,-6.2
Incarnate Word,L, 77_64 ,-3.8
Stephen F. Austin,L, 102_87 ,-11.1
Abilene Christian,L, 83_71 ,-13.3
Texas A&M Corpus Chris,L, 85_72 ,-11.8
Incarnate Word,W, 78_77 OT,7.3
