Opponent,Results,Score,PlusMinus
Michigan St.,L, 87_52 ,-19.8
UTSA,W, 71_57 ,0.5
Kent St.,W, 69_61 ,9.3
Tulane,L, 83_70 ,-9.6
Illinois Chicago,W, 77_67 ,6.2
Jackson St.,W, 58_46 ,5.6
Abilene Christian,W, 83_44 ,7.1
Southern Utah,W, 73_57 ,13.1
Texas Tech,W, 62_44 ,5.3
Boise St.,W, 48_45 ,0.6
Bradley,W, 64_49 ,7.1
Northern Iowa,L, 67_58 ,-7.1
Evansville,W, 71_70 ,-0.3
Wichita St.,L, 67_53 ,-4.7
Drake,W, 50_47 ,0.2
Southern Illinois,L, 59_52 ,-1.1
Evansville,L, 65_56 ,-0.2
Indiana St.,L, 72_61 ,-9.3
Wichita St.,L, 58_47 ,-5.4
Illinois St.,L, 48_45 ,-5.3
Missouri St.,W, 53_50 ,6.1
Indiana St.,L, 79_65 ,-9.1
Southern Illinois,W, 66_62 ,0.6
Bradley,W, 58_53 ,4.1
Northern Iowa,L, 58_39 ,-10.5
Illinois St.,L, 67_60 ,-2
Drake,W, 80_75 OT,0.5
Missouri St.,W, 65_51 ,4.5
Indiana St.,W, 81_53 ,14.3
Northern Iowa,L, 63_49 ,-9.1
Rider,W, 62_59 ,-2.9
Oral Roberts,W, 86_78 ,8.3
Seattle,W, 63_48 ,1.4
Louisiana Monroe,W, 65_58 ,2.7
Louisiana Monroe,W, 63_62 ,-1.8
