Opponent,Results,Score,PlusMinus
Milwaukee,W, 83_73 ,-0.1
Colorado,L, 90_59 ,-6.9
Louisiana Lafayette,W, 105_80 ,7.5
Tulsa,L, 53_35 ,-7.3
Oregon St.,W, 71_69 ,1.6
Texas Tech,L, 46_44 ,1.1
Coastal Carolina,L, 58_54 ,6.7
Clemson,L, 72_61 ,-4.8
Winthrop,W, 80_62 ,8.3
Xavier,W, 89_88 2OT,-3.9
Texas Southern,W, 61_60 ,-3.9
Middle Tennessee,W, 64_48 ,10.5
Vanderbilt,L, 64_52 ,-8.7
Missouri,W, 85_79 ,1.2
Florida,L, 75_55 ,-13.7
South Carolina,W, 71_68 ,1.8
Mississippi St.,L, 78_71 ,-6.1
Alabama,L, 57_55 ,2
Texas A&M,L, 71_61 ,-7
Tennessee,L, 71_63 ,-0.4
LSU,W, 81_77 ,2.7
Mississippi,L, 86_79 ,-1.5
Arkansas,L, 101_87 ,-9.6
Georgia,W, 69_68 ,0.9
Alabama,L, 79_68 ,-2.6
Kentucky,L, 110_75 ,-20.2
LSU,L, 84_61 ,-8.6
Texas A&M,L, 80_55 ,-9.6
Missouri,L, 63_61 ,0.9
Georgia,L, 64_61 ,1.3
Mississippi St.,W, 74_68 ,0.8
Texas A&M,W, 66_59 ,1.5
LSU,W, 73_70 OT,-3.3
Kentucky,L, 91_67 ,-14.9
