Opponent,Results,Score,PlusMinus
TCU,L, 86_71 ,-13
Texas A&M,L, 87_65 ,-9.6
Denver,L, 79_60 ,-10
San Diego,L, 85_60 ,-10
Southern Illinois,W, 56_52 ,-2.3
Indiana,L, 79_59 ,-13.2
Lamar,W, 72_67 ,2.9
Sam Houston St.,L, 68_62 ,-8.1
Incarnate Word,L, 97_66 ,-19.1
Houston Baptist,L, 74_73 ,0.2
Stephen F. Austin,L, 79_54 ,-11
Texas A&M Corpus Chris,L, 71_67 OT,-6.2
Central Arkansas,W, 87_67 ,15.4
McNeese St.,L, 68_61 ,-8.6
Nicholls St.,L, 67_55 ,-4
Central Arkansas,L, 70_67 ,-9.1
McNeese St.,W, 81_71 ,-1.1
Texas A&M Corpus Chris,L, 55_53 ,-1.2
Northwestern St.,L, 87_84 ,5.4
Southeastern Louisiana,W, 74_73 ,-0.2
Abilene Christian,W, 75_55 ,12.4
Nicholls St.,L, 89_79 OT,-4.2
Southeastern Louisiana,W, 85_79 ,7.1
Northwestern St.,L, 88_78 ,-9
Nicholls St.,W, 82_73 ,1.7
Texas A&M Corpus Chris,L, 61_58 ,1.2
