Opponent,Results,Score,PlusMinus
UCLA,L, 84_71 ,-6
Louisiana Monroe,W, 61_48 ,9.5
Chattanooga,L, 78_67 ,-2.5
South Carolina St.,W, 66_52 ,6.2
Auburn,W, 58_54 ,-6.7
South Carolina St.,W, 57_43 ,11.5
Mississippi,L, 71_68 ,5.8
Central Arkansas,W, 72_55 ,2.3
High Point,W, 83_68 ,11.5
Charleston Southern,W, 83_74 ,1.7
Longwood,W, 76_70 ,6.5
Liberty,W, 69_54 ,8.7
Campbell,W, 70_67 ,-1.9
Gardner Webb,L, 82_67 ,-3.2
UNC Asheville,L, 75_65 ,-11.2
Presbyterian,W, 63_52 ,4
Winthrop,L, 75_68 ,-0.5
Gardner Webb,L, 66_64 ,-0.1
UNC Asheville,W, 68_56 ,4
High Point,W, 65_60 ,-5.1
Charleston Southern,L, 83_72 ,-2.4
Liberty,W, 96_56 ,11.9
Radford,W, 65_59 ,-3.1
Campbell,W, 81_57 ,11
Longwood,W, 72_59 ,6
Presbyterian,L, 80_69 ,-6.8
UNC Asheville,W, 74_57 ,1.4
Gardner Webb,W, 73_70 ,5.6
Winthrop,W, 81_70 ,6.6
Wisconsin,L, 86_72 ,-10
