Opponent,Results,Score,PlusMinus
Belmont,L, 87_62 ,-13.9
Vanderbilt,L, 72_62 ,-9.1
Belmont,L, 82_77 ,-7
Colorado,L, 84_75 ,-12
Tennessee Tech,L, 84_79 ,-0.4
Tennessee St.,W, 77_68 ,1.3
Austin Peay,W, 68_59 ,3.6
Texas,L, 106_61 ,-19.5
Princeton,L, 77_55 ,-9.7
Austin Peay,W, 69_63 ,7
Chattanooga,L, 78_60 ,-6.3
Missouri,L, 72_60 ,1.7
Northern Kentucky,W, 80_61 ,8.4
USC Upstate,W, 60_58 ,-1
Kennesaw St.,W, 91_77 ,6.4
Jacksonville,W, 80_77 2OT,-4
North Florida,L, 75_66 ,2.3
Florida Gulf Coast,L, 78_62 ,-9.5
Stetson,L, 75_73 ,3.6
Northern Kentucky,L, 77_60 ,-16.5
Stetson,W, 87_85 ,8.1
Florida Gulf Coast,L, 76_74 ,-5.1
North Florida,L, 93_78 ,-0.3
Jacksonville,W, 87_83 ,1.1
USC Upstate,L, 70_47 ,-9.3
Kennesaw St.,W, 94_75 ,12.7
Northern Kentucky,W, 76_73 OT,-1.1
North Florida,L, 71_57 ,-7.2
